aircraft_type,aircraft_class,stand_id,pier,contact_remote,stand_icao_code,allow_hard,allow_soft,penalty_tier,reason,special_tag,stand_attribute
A21N,narrow,332,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,333,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,334,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,351,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,352,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,353,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,354,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,355,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,356,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,357,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,358,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,359,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,360,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,361,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,371,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,372,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,373,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,381,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,382,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A21N,narrow,401,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,402,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,403,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,404,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,405,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,406,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,407,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,408,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,409,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,410,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,411,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,412,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,413,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,451,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,452,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,453,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,454,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,455,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,456,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,457,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,458,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,459,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,460,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,461,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,462,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,463,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,464,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,465,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,466,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A21N,narrow,501,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,502,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,503,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,504,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,505,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,506,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,507,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,508,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,509,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,510,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,511,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,512,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,513,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,514,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,515,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,516,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,517,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,518,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,519,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,520,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,521,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,522,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,523,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,524,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,525,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,526,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,527,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,528,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,529,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,530,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,531,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,532,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,533,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,534,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,535,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,536,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A21N,narrow,537,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,538,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,539,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,540,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,541,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,542,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,543,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,544,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,545,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,546,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,547,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,548,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,549,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,550,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,551,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,552,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,553,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,554,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,555,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,556,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A21N,narrow,560,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A21N,narrow,561,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A21N,narrow,562,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A21N,narrow,563,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A21N,narrow,564,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A21N,narrow,565,T3E,remote,F,0,1,medium,Narrow on E/F stand (observed in data),A380/B747-8 capable,international
A319,narrow,301,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,302,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,303,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,304,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,305,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,306,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,307,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,308,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,309,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,310,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,311,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,312,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,313,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,314,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,315,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,316,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,317,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,318,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,319,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,320,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,321,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,322,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,323,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,324,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,325,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,326,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,327,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,328,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,329,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,330,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,331,T3C,contact,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,332,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,333,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,334,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,351,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,352,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,353,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,354,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,355,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,356,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,357,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,358,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,359,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,360,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,361,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,371,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,372,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,373,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,381,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,382,T3C,remote,C,1,0,none,Narrow on C stand,,domestic
A319,narrow,401,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,402,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,403,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,404,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,405,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,406,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,407,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,408,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,409,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,410,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,411,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,412,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,413,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,451,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,452,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,453,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,454,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,455,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,456,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,457,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,458,T3D,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,459,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,460,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,461,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,462,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,463,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,464,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,465,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,466,T3D,remote,E,0,1,medium,Narrow on E/F stand (observed in data),,domestic
A319,narrow,501,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,502,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,503,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,504,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,505,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,506,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,507,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,508,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,509,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,510,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,511,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,512,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,513,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,514,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,515,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,516,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,517,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,518,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,519,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,mixed
A319,narrow,520,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A319,narrow,521,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A319,narrow,522,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
A319,narrow,523,T3E,contact,E,0,1,medium,Narrow on E/F stand (observed in data),,international
